year,month,day,extended,State,City,latitude,longitude,specificity,vicinity,criteria_1,criteria_2,criteria_3,doubt_terrorism,multiple,success,suicide,Attack Type,Attack Name,Target Type,Target Name,Group Name,guncertain1,Weapon Type,Weapon Name,property,Hostage/Kidnapped,Property Value,Fatalities,Offender Fatalities,Wounded,Date
2017,2,15,0,Lower Shebelle,Wanlaweyne,2.619745,44.893682,1.0,1,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,0,0.0,216666.66666666666,2.0,0.0,4.0,2017-02-15
2017,2,15,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,1,Assassination,14,Private Citizens & Property,Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-02-15
2017,2,15,0,Hiiraan,Beledweyne,4.73538,45.202402,1.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,-9,0.0,216666.66666666666,0.0,0.0,0.0,2017-02-15
2017,2,15,0,Mudug,Camara,6.565673,47.763756,4.0,0,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,2.9603626943005183,0.7280546420440172,2.765963511972634,2017-02-15
2017,2,16,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,2,Government (General),Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,2.0,0.0,2.0,2017-02-16
2017,2,17,0,Hiiraan,Beledweyne,4.73538,45.202402,1.0,1,1,1,1,0,0,1,0,3,Bombing/Explosion,17,Terrorists/Non-State Militia,Al-Shabaab,0.0,6,Explosives,0,0.0,216666.66666666666,2.0,0.0,3.0,2017-02-17
2017,2,18,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,5,Firearms,-9,0.0,216666.66666666666,1.0,0.0,0.0,2017-02-18
2017,2,18,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,2,Government (General),Al-Shabaab,0.0,5,Firearms,-9,0.0,216666.66666666666,1.0,0.0,1.0,2017-02-18
2017,2,19,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,1,3,Bombing/Explosion,14,Private Citizens & Property,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,40.0,1.0,47.0,2017-02-19
2017,2,19,0,Middle Shebelle,Jowhar,2.777264,45.500641,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,0.0,6,Explosives,-9,0.0,216666.66666666666,1.0,0.0,1.0,2017-02-19
2017,2,19,0,Lower Shebelle,Afgoye,2.120543,45.144041,1.0,1,1,1,1,0,0,1,0,2,Armed Assault,1,Business,Al-Shabaab,1.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-02-19
2017,2,19,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,2,Government (General),Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-02-19
2017,2,19,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,0,0,1,Assassination,2,Government (General),Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,0.0,0.0,1.0,2017-02-19
2017,2,20,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-02-20
2017,2,20,0,Banaadir,Mogadishu,2.106139,45.263414,1.0,1,1,1,1,0,0,1,0,1,Assassination,14,Private Citizens & Property,Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-02-20
2017,2,21,0,Lower Shebelle,Shalan Bood,1.7046,44.692714,1.0,0,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,2.0,0.0,0.0,2017-02-21
2017,2,20,0,Lower Juba,Kismayo,-0.357847,42.546652,1.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,0,0.0,216666.66666666666,0.0,0.0,2.765963511972634,2017-02-20
2017,2,21,1,Mudug,Cammaara,5.448141,47.997381,1.0,0,1,1,1,0,0,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Al-Shabaab,0.0,8,Incendiary,0,1.0,216666.66666666666,2.9603626943005183,0.0,2.765963511972634,2017-02-21
2017,2,22,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Al-Shabaab,1.0,6,Explosives,1,0.0,216666.66666666666,4.0,0.0,0.0,2017-02-22
2017,2,23,0,Lower Juba,Kismayo,-0.357847,42.546652,1.0,1,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,0,0.0,216666.66666666666,2.9603626943005183,0.0,2.765963511972634,2017-02-23
2017,2,23,0,Lower Juba,Hawina,0.278097,41.248627,1.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,-9,0.0,216666.66666666666,2.9603626943005183,0.0,2.765963511972634,2017-02-23
2017,2,23,1,Hiiraan,Hajub,4.742519,45.253186,2.0,0,1,1,1,0,0,1,0,6,Hostage Taking (Kidnapping),12,NGO,Al-Shabaab,0.0,5,Firearms,0,1.0,216666.66666666666,2.9603626943005183,0.0,2.765963511972634,2017-02-23
2017,2,24,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-02-24
2017,2,24,0,Bari,Unknown,10.120385,49.691137,4.0,0,1,1,1,0,0,0,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,6,Explosives,-9,0.0,216666.66666666666,0.0,0.0,0.0,2017-02-24
2017,2,24,0,Middle Shebelle,Biyo Cadde district,2.936251,45.79144,3.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,20,Unknown,Al-Shabaab,0.0,6,Explosives,0,0.0,216666.66666666666,3.0,3.0,0.0,2017-02-24
2017,2,24,0,Bari,Bosaso,11.274795,49.179656,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,1,Business,Al-Shabaab,0.0,6,Explosives,-9,0.0,216666.66666666666,0.0,0.0,0.0,2017-02-24
2017,2,25,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,0,0,1,Assassination,2,Government (General),Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,0.0,0.0,1.0,2017-02-25
2017,2,26,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,5,Firearms,-9,0.0,216666.66666666666,1.0,0.0,0.0,2017-02-26
2017,2,27,0,Mudug,Galkayo,6.774396,47.429032,1.0,0,1,1,1,0,0,0,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,0.0,0.0,1.0,2017-02-27
2017,2,27,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,1,1,0,2,Armed Assault,1,Business,Al-Shabaab,0.0,5,Firearms,1,0.0,216666.66666666666,0.0,0.0,3.0,2017-02-27
2017,2,27,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,0,1,1,1,1,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,0,0.0,216666.66666666666,1.0,1.0,4.0,2017-02-27
2017,2,28,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,2,Government (General),Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,1.0,0.0,2.765963511972634,2017-02-28
2017,2,28,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-02-28
2017,2,28,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,0,1,0,0,0,1,Assassination,4,Military,Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,0.0,0.0,0.0,2017-02-28
2017,3,1,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,2,Government (General),Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,1.0,0.0,2.0,2017-03-01
2017,3,2,0,Middle Shebelle,Biyo Cadde,2.935672,45.791655,1.0,1,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,3.0,0.0,2.765963511972634,2017-03-02
2017,3,3,0,Lower Juba,Afmadow,0.515075,42.075706,1.0,0,1,1,0,1,0,1,0,9,Unknown,4,Military,Al-Shabaab,0.0,13,Unknown,0,0.0,216666.66666666666,2.9603626943005183,0.0,2.765963511972634,2017-03-03
2017,3,4,0,Bari,Bosaso,11.274795,49.179656,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,2,Government (General),Al-Shabaab,1.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,3.0,2017-03-04
2017,3,4,0,Lower Shebelle,Qoryoley,1.789637,44.529977,1.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Unknown,0.0,6,Explosives,-9,0.0,216666.66666666666,2.9603626943005183,0.0,2.765963511972634,2017-03-04
2017,3,4,0,Bay,Mood Mooda,3.004912,43.84003,1.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,2.9603626943005183,0.7280546420440172,2.765963511972634,2017-03-04
2017,3,5,0,Lower Shebelle,Laantabuur,2.055236,45.051891,1.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,2.9603626943005183,0.7280546420440172,2.765963511972634,2017-03-05
2017,3,8,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-03-08
2017,3,6,0,Gedo,Beled Hawo,3.926858,41.877171,1.0,0,1,1,1,0,0,0,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,6,Explosives,-9,0.0,216666.66666666666,0.0,0.0,0.0,2017-03-06
2017,3,6,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,2,Government (General),Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-03-06
2017,3,7,0,Middle Shebelle,Galeef,2.716451,45.68372,1.0,0,1,1,1,0,0,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,Al-Shabaab,0.0,8,Incendiary,1,0.0,216666.66666666666,0.0,0.0,0.0,2017-03-07
2017,3,8,0,Mudug,Galkayo,6.774396,47.429032,1.0,0,1,1,1,0,0,1,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,1.0,0.0,0.0,2017-03-08
2017,3,8,0,Lower Shebelle,Ceelasha Biyaha,2.082062,45.207493,1.0,0,1,1,1,0,0,1,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-03-08
2017,3,8,0,Gedo,Luq district,3.801313,42.544344,3.0,0,1,1,1,0,0,0,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,1.0,0.0,1.0,2017-03-08
2017,3,8,1,Middle Shebelle,Galeef,2.733352,45.689459,1.0,0,1,1,1,0,0,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Al-Shabaab,0.0,13,Unknown,0,1.0,216666.66666666666,2.9603626943005183,0.0,2.765963511972634,2017-03-08
2017,3,9,0,Gedo,Bardere,2.330246,42.311405,1.0,0,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,2.9603626943005183,0.7280546420440172,2.765963511972634,2017-03-09
2017,3,9,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,2,Government (General),Al-Shabaab,1.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-03-09
2017,3,9,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,2,Government (General),Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-03-09
2017,3,11,0,Lower Shebelle,Shalan Bood,1.7046,44.692714,1.0,0,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,2.9603626943005183,0.7280546420440172,2.765963511972634,2017-03-11
2017,3,11,0,Banaadir,Jasiira,1.950162,45.18074,1.0,0,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,4.0,0.7280546420440172,2.765963511972634,2017-03-11
2017,3,11,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,-9,0.0,216666.66666666666,2.9603626943005183,0.0,2.765963511972634,2017-03-11
2017,3,12,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,0,0,1,Assassination,10,Journalists & Media,Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,1.0,2017-03-12
2017,3,13,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,1,1,1,3,Bombing/Explosion,1,Business,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,1.0,1.0,2.0,2017-03-13
2017,3,13,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,1,1,1,3,Bombing/Explosion,1,Business,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,8.0,1.0,4.0,2017-03-13
2017,3,13,0,Lower Juba,Kismayo,-0.357847,42.546652,1.0,0,1,1,1,0,0,1,1,3,Bombing/Explosion,20,Unknown,Unknown,0.0,6,Explosives,0,0.0,216666.66666666666,1.0,1.0,0.0,2017-03-13
2017,3,13,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Unknown,0.0,6,Explosives,0,0.0,216666.66666666666,2.9603626943005183,0.0,2.765963511972634,2017-03-13
2017,3,13,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,2,Government (General),Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-03-13
2017,3,14,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,1,Assassination,2,Government (General),Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-03-14
2017,3,15,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,1,Assassination,2,Government (General),Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-03-15
2017,3,14,0,Gedo,Beled Hawo,3.926858,41.877171,1.0,0,1,1,1,0,0,0,0,3,Bombing/Explosion,20,Unknown,Al-Shabaab,0.0,6,Explosives,0,0.0,216666.66666666666,0.0,0.0,0.0,2017-03-14
2017,3,18,0,Lower Shebelle,Qoryoley district,1.913091,44.552719,3.0,0,1,1,0,1,0,0,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,3.0,3.0,0.0,2017-03-18
2017,3,18,0,Banaadir,Arbacow,1.999607,45.271373,2.0,0,1,1,0,1,0,0,0,9,Unknown,4,Military,Al-Shabaab,0.0,13,Unknown,0,0.0,216666.66666666666,0.0,0.0,0.0,2017-03-18
2017,3,19,0,Middle Shebelle,Jowhar,2.777264,45.500641,1.0,0,1,1,1,0,0,0,0,1,Assassination,14,Private Citizens & Property,Al-Shabaab,0.0,6,Explosives,-9,0.0,216666.66666666666,2.0,0.0,2.765963511972634,2017-03-19
2017,3,19,0,Bay,Baidoa,3.115641,43.646581,1.0,0,1,1,1,0,0,0,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,3.0,2017-03-19
2017,3,20,0,Lower Shebelle,Awdheegle,1.978939,44.83206,1.0,0,1,1,1,0,0,1,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,5,Firearms,0,1.0,216666.66666666666,1.0,0.0,0.0,2017-03-20
2017,3,20,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,2,Government (General),Al-Shabaab,0.0,6,Explosives,0,0.0,216666.66666666666,2.9603626943005183,0.7280546420440172,2.0,2017-03-20
2017,3,20,0,Bay,Daynunay,3.037389,43.796963,1.0,1,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,6,Explosives,0,0.0,216666.66666666666,2.9603626943005183,7.0,2.765963511972634,2017-03-20
2017,3,20,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,1,Assassination,2,Government (General),Jabha East Africa,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-03-20
2017,3,21,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,1,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,-9,0.0,216666.66666666666,8.0,1.0,11.0,2017-03-21
2017,3,21,0,Gedo,Bardere,2.349308,42.280336,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,1,Business,Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-03-21
2017,3,23,0,Lower Shebelle,Barawe,1.114228,44.028704,1.0,0,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,5,Firearms,-9,0.0,216666.66666666666,10.0,3.0,2.765963511972634,2017-03-23
2017,3,24,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,0,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,0.0,2017-03-24
2017,3,24,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,1,3,Bombing/Explosion,1,Business,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,3.0,1.0,5.0,2017-03-24
2017,3,24,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,0.0,6,Explosives,-9,0.0,216666.66666666666,1.0,0.0,2.0,2017-03-24
2017,3,24,0,Galguduud,Cadaado,6.134133,46.631699,1.0,0,1,1,1,0,0,0,0,1,Assassination,2,Government (General),Unknown,0.0,6,Explosives,0,0.0,216666.66666666666,0.0,0.0,0.0,2017-03-24
2017,3,25,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,2,Government (General),Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-03-25
2017,3,25,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,5,Firearms,1,0.0,216666.66666666666,3.0,0.0,0.0,2017-03-25
2017,3,26,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,2,Government (General),Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,0.0,2017-03-26
2017,3,26,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,0,0,1,Assassination,2,Government (General),Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,0.0,2017-03-26
2017,3,27,0,Bay,Bulo Barako,2.86732,43.003516,2.0,0,1,1,1,0,0,1,0,2,Armed Assault,2,Government (General),Al-Shabaab,0.0,5,Firearms,1,0.0,216666.66666666666,11.0,9.0,1.0,2017-03-27
2017,3,27,0,Hiiraan,Buqda,4.056336,45.256805,1.0,0,1,1,1,1,0,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Al-Shabaab,0.0,5,Firearms,0,1.0,216666.66666666666,2.0,0.0,0.0,2017-03-27
2017,3,28,0,Galguduud,Oodweeyne,4.975087,46.483715,1.0,0,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,6,Explosives,-9,0.0,216666.66666666666,2.9603626943005183,0.7280546420440172,2.765963511972634,2017-03-28
2017,3,27,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,20,Unknown,Al-Shabaab,0.0,6,Explosives,0,0.0,216666.66666666666,3.0,3.0,0.0,2017-03-27
2017,3,28,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,2,Government (General),Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,1.0,2017-03-28
2017,3,28,0,Bari,Qandala,11.472014,49.873927,1.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Jabha East Africa,0.0,6,Explosives,1,0.0,216666.66666666666,1.0,0.0,1.0,2017-03-28
2017,3,30,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,2,Government (General),Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,2.0,2017-03-30
2017,4,1,1,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,6,Hostage Taking (Kidnapping),10,Journalists & Media,Unknown,0.0,5,Firearms,0,1.0,216666.66666666666,0.0,0.0,1.0,2017-04-01
2017,4,1,0,Lower Shebelle,Caddow Dibille,2.086155,45.071129,1.0,0,1,1,0,1,1,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,4.0,0.0,0.0,2017-04-01
2017,4,1,0,Lower Shebelle,Lambar 50,1.996396,44.988398,1.0,0,1,1,0,1,1,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,0,0.0,216666.66666666666,0.0,0.0,0.0,2017-04-01
2017,4,1,0,Middle Shebelle,Mahaday,2.973909,45.798056,1.0,1,1,1,1,0,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,2.0,0.0,0.0,2017-04-01
2017,4,2,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,2,Government (General),Al-Shabaab,0.0,5,Firearms,1,0.0,216666.66666666666,1.0,0.0,2.0,2017-04-02
2017,4,2,0,Hiiraan,Buqda,4.057368,45.253337,1.0,0,1,0,1,1,0,1,0,9,Unknown,17,Terrorists/Non-State Militia,Al-Shabaab,0.0,13,Unknown,0,0.0,216666.66666666666,2.0,0.0,0.0,2017-04-02
2017,4,3,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,14,Private Citizens & Property,Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-04-03
2017,4,4,0,Lower Shebelle,Fitadher,1.116195,44.031816,2.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Unknown,0.0,6,Explosives,0,0.0,216666.66666666666,0.0,0.0,0.0,2017-04-04
2017,4,4,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,0,1,0,0,0,1,Assassination,4,Military,Al-Shabaab,0.0,5,Firearms,1,0.0,216666.66666666666,0.0,0.0,3.0,2017-04-04
2017,4,4,1,Gedo,Maganey,3.708595,42.520241,1.0,0,1,1,1,0,0,1,0,6,Hostage Taking (Kidnapping),7,Government (Diplomatic),Al-Shabaab,0.0,5,Firearms,0,1.0,216666.66666666666,0.0,0.0,0.0,2017-04-04
2017,4,5,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,1,Business,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,7.0,0.0,10.0,2017-04-05
2017,4,5,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,7,Government (Diplomatic),Al-Shabaab,0.0,6,Explosives,0,0.0,216666.66666666666,0.0,0.0,4.0,2017-04-05
2017,4,5,0,Hiiraan,Jalalaqsi,3.381585,45.59839,1.0,0,1,1,0,1,0,0,0,9,Unknown,4,Military,Al-Shabaab,0.0,13,Unknown,0,0.0,216666.66666666666,2.9603626943005183,0.7280546420440172,2.765963511972634,2017-04-05
2017,4,5,1,Hiiraan,Caloolacad,4.660888,45.212005,1.0,0,1,1,1,0,0,1,0,6,Hostage Taking (Kidnapping),12,NGO,Al-Shabaab,0.0,5,Firearms,1,1.0,216666.66666666666,2.9603626943005183,0.0,2.765963511972634,2017-04-05
2017,4,6,0,Lower Shebelle,Golweyn,1.658283,44.580023,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,1.0,6,Explosives,1,0.0,216666.66666666666,20.0,0.0,10.0,2017-04-06
2017,4,7,0,Banaadir,Danwadagta,2.046934,45.318162,2.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,3.0,0.0,3.0,2017-04-07
2017,4,8,0,Lower Juba,Kuday,0.795296,42.131839,2.0,0,1,1,0,1,0,0,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,2.0,2.0,2.765963511972634,2017-04-08
2017,4,9,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,0,1,1,Assassination,4,Military,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,16.0,1.0,5.0,2017-04-09
2017,4,9,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-04-09
2017,4,10,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,0,1,0,1,1,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,-9,0.0,216666.66666666666,14.0,1.0,12.0,2017-04-10
2017,4,10,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,2,Government (General),Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,1.0,0.0,0.0,2017-04-10
